psraid,sample,int_date,lang,usr,cregion,state,form,sex,q1,q3,eminuse,intmob,intfreq,home4nw,bbhome1,bbhome2,bbhome3a,bbhome3b,bbhome3c,bbhome3d,bbhome3e,device1a,smart1,q4,bbsmart1,bbsmart2,bbsmart3a,bbsmart3b,bbsmart3c,bbsmart3d,bbsmart3e,bbsmart3f,bbsmart4,cable1,cable2,cable3a,cable3b,cable3c,act19,act87a,act87b,act137,q5a,q5b,q5c,q5d,q5e,q5f,date1a,date2a,date3a,date3b,date4a,date4b,date4c,date4d,date4e,date4f,game1,game2a,game2b,game2c,game2d,game2e,game2f,game3a,game3b,game4,emplnw,emptype1,emptype2,emptype3,stud,job1a,job1b,job1c,job1d,job1e,job1f,job2,job3a,job3b,job3c,job3d,job3e,job3f,job3g,job3h,job4,smjob1,smjob2a,smjob2b,smjob2c,smjob2d,smjob2e,smjob3,smjob4a,smjob4b,smjob4c,smjob4d,smjob4e,snsjob1a,snsjob1b,snsjob1c,snsjob2a,snsjob2b,job5a,job5b,job5c,job5d,auto1a,auto1b,auto1c,auto1d,auto1e,auto2,auto3,age,marital,hh1,par,kidage1,kidage2,kidage3,educ2,edinst,disa,party,partyln,ideo,hisp,birth_hisp,race,inc,ql1a,qc1,zipcode,weight,standwt
202354,2,62315,1,S,3,51,2,1,2,8,1,2,4,1,2, ,3,3,3,3,3, ,1, , , , , , , , , , ,1, , , , ,2, ,1,1, , , ,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,8,3,2,3,3,2,2,2,4, , , ,3,1,1,1,1,1,2,8, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2, , , , , , , , , , ,2,18,6,3,2, , , ,3, ,2,8,8,8,2, ,2,98, ,1,23321,2.7741935483871,.885727028221271
202355,2,62315,2,U,3,12,2,1,2,3,1,2,3,2, , ,1,1,1,1,1, ,1, ,1,1,1,1,1,1,8,2,2,2,1,1,1,1,1, ,1,2, , , ,1,2,1,2,2,2,2,2,2,1,2,2,1,1,3,3,2,2,3,3,1,1,1,1,3,1, ,3,4,2,2,1,3,2,1,1,1,1,2,2,2,2,2,1,2, , , , , , , , , , , ,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,40,1,2,1,1,1,1,3, ,2,2, ,4,1,3,1,5, ,2,36534,5.54838709677419,1.77145405644254
202357,2,62315,1,S,3,51,1,2,2,2,1,1,2,1,2, ,3,2,2,3,2, ,1, , , , , , , , , , ,1, , , , ,1,1, ,2,1,1,1, , , ,1,1,1,2,1,1,2,2,1,2,2,2,2,3,2,3,2,2,2, ,1,1,2,1,3,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,4,4,4,4,4,2,3,44,5,1,2, , , ,5, ,2,1, ,2,2, ,1,8, ,2,23233,6.67741935483871,2.13192435862562
202363,2,63015,1,S,3,24,2,2,3,3,1,1,1,1,2, ,1,8,1,1,1, ,1, , , , , , , , , , ,1, , , , ,1, ,1,2, , , ,2,2,1,1,2,1,1,1,1,2,2,1,2,2,3,1,8,3,8,8,2,8, ,1,7,2,1,3,1,1,1,1,1,1,1,1,1,1,2,2,2,1,8,1,1,1,1,2,2,1,3,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,4,3,4,3,2,2,39,2,2,2, , , ,6, ,2,3,1,2,2, ,1,7, ,2,20910,4.64516129032258,1.48307781469608
202365,2,62315,1,U,1,25,1,1,2,3,2,1,5,2, , ,1,1,2,1,1, ,8,2,1,1,1,1, ,1,1,2,1,1, , , , ,1,8, ,1,2,2,1, , , ,2, ,1,2,1,2,1,1,8,1,2,3,2,2,2,1,3,1,1, ,6, , , ,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,62,6,1,2, , , ,8, ,1,3,2,4,2, ,1,1, ,2,02453,2.09677419354839,.669444846911425
202366,2,62315,1,S,3,12,1,2,3,3,1,1,1,2, , ,1,1,1,1,1, ,1, ,1,2,1,2,1,1,1,2,4,1, , , , ,1,2, ,1,2,1,1, , , ,1,2,2,2,1,2,2,2,2,2,1,2,3,8,8,8,3,1,2,2,1,4,2,2,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,8,4,1,1,1,2,2,2,1,2,1,1,2,1, , , , , ,1,1,1,2,4,4,4,4,2,3,2,62,3,1,2, , , ,8, ,2,1, ,3,2, ,1,7, ,2,32617,2.06451612903226,.65914569542048
202372,2,62315,1,R,2,26,1,1,2,2,2,2, , , , ,3,1,3,3,2, ,2,8,1,2,1,2, ,2,2,2, ,1, , , , , , , , ,2,2,2, , , , , ,2,2,1,1,1,1,2,1,2,2,1,2,3,2,3,1,1, ,3, , , ,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,80,1,2,2, , , ,6, ,1,2, ,3,2, ,1,7, ,2,49249,1.12903225806452,.360470302183075
202383,2,62315,1,U,1,9,1,1,1,3,1,1,2,1,2, ,1,2,1,3,2, ,1, , , , , , , , , , ,2,1,1,2,1,2,1, ,2,2,1,1, , , ,2,2,1,1,1,1,2,2,2,2,1,3,2,1,2,3,1,2,2,1,1,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1, ,2, , , , , , , , , , , ,2,2,1,2,2,1,2,1,2,4,4,4,4,4,1,3,20,6,5,2, , , ,4,4,2,3,2,4,2, ,2,9, ,2,06606,6.41935483870968,2.04953114669806
202384,2,62315,1,R,2,55,1,2,3,3,1,1,2,1,2, ,3,3,3,3,3, ,1, , , , , , , , , , ,1, , , , ,1,1, ,1,2,1,1, , , ,2,2,2,2,2,1,2,2,1,1,1,3,1,2,3,3,2,2,1,2,1,3,2,1,3,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,4,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,4,4,4,4,2,2,3,51,1,3,1,0,0,1,6, ,2,1, ,1,2, ,1,6, ,2,53120,1.90322580645161,.607649937965755
202390,2,62315,1,U,2,20,2,2,2,2,1,1,1,2, , ,1,1,1,2,3, ,1, ,2,2,1,2,1,1,2,2,3,2,2,1,1,1,1, ,2,1, , , ,2,2,1,2,2,1,2,1,1,2,2,1,2,1,2,1,3,2,2,1,1,2,2,1,1,2,5,3,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,4,1,1,1,1,2,1,1,2,1,1,1,2, , , , , ,1,1,1,1,4,4,4,4,4,3,1,26,6,1,1,1,1,1,4, ,2,1, ,3,2, ,1,4, ,2,67211,5.7741935483871,1.84354811687916
202391,2,62315,1,S,2,18,2,1,1,1,2,1,5,2, , ,3,3,3,3,3, ,2,2,2,2,1,1, ,1,1,2,2,2,2,1,1,2,1, ,2,2, , , ,2,2,2,2, ,2,2,2,2,1,1,2,1,2,8,1,1,3,8,1,2,2, ,1,8,1, ,1,1,4,4,4,4,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2,2,4,4,4,4,4,1,4,20,6,1,2, , , ,3,5,2,4,8,8,2, ,3,8, ,2,47683,3.7741935483871,1.20500072444057
202395,2,62315,1,U,4,35,1,1,2,2,1,1,1,1,2, ,2,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,2,1, ,1,1,1,1, , , ,1,2,1,2,1,1,2,1,2,2,1,2,2,8,2,2,1,2,2,2,1,7,2,1,3,2,1,1,1,2,1,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,1,1,1,1,3,3,4,4,3,2,3,34,1,2,2, , , ,8, ,2,2, ,4,2, ,1,9, ,2,87106,2.48387096774194,.793034664802766
202398,2,62315,1,U,1,36,1,1,2,3,1,1,4,1,2, ,2,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,1,2, ,1,1,1,1, , , ,2,2,2,2,2,1,2,9,9,9,1,1,3,2,1,8,2,1,2,2,1,7,1, ,3,3,3,3,3,2,2,1,1,1,1,2,1,1,2,2,99,2, , , , , , , , , , , , , , , , ,1,9,1,1,3,3,2,3,3,1,2,59,1,1,1,1,0,1,4, ,1,2, ,4,2, ,2,4, ,1,11216,2.25806451612903,.72094060436615
202419,2,62315,1,R,3,21,1,1,2,3,1,1,2,1,2, ,1,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,1,1, ,1,2,1,1, , , ,2,2,1,2,8,1,2,1,1,1,2,8,8,8,8,8,8,2,2, ,1,5,2,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,4,1,1,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,3,4,2,4,4,3,60,1,2,2, , , ,5, ,2,2, ,3,2, ,2,9, ,1,40476,1.7741935483871,.566453332001975
202426,2,62315,1,R,2,39,1,1,2,3,1,2,2,1,2, ,1,2,3,3,1, ,2,7, , , , , , , , , ,1, , , , ,2,1, ,2,2,2,2, , , ,2, ,2,2,2,2,2,8,8,1,2,3,8,8,2,3,2,8,2, ,3, , , ,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,2,1,2,2, , , , , , , , , , ,2,67,1,2,2, , , ,3, ,2,1, ,1,2, ,1,6, ,1,43138,1.54838709677419,.49435927156536
202429,2,63015,1,R,4,4,2,2,1,2,1,1,2,1,2, ,3,2,3,3,3, ,1, , , , , , , , , , ,2,2,2,2,1,1, ,1,1, , , ,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,8,3,1,1,2,4, , , ,3,1,1,1,1,2,1,2, , , , , , , , , ,1,1,2,2,2,2,4,1,2,2,2,2,2,1,2,2,2, , , , , , , , , , ,2,24,1,2,1,2,0,0,5, ,2,1, ,1,2, ,1,4, ,2,85552,5.67741935483871,1.81265066240632
202433,2,62315,1,U,4,35,1,1,2,4,1,1,1,1,2, ,1,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,2,1, ,1,2,1,1, , , ,2,2,1,1,1,1,2,2,1,2,2,3,1,8,3,8,3,1,2, ,1,2,2,2,3,1,1,1,1,1,1,2, , , , , , , , , ,1,2,1,2,2,1,1,2,2,1,1,1,2,2,1,2,2,1,1,1,2,4,4,4,4,1,3,2,45,1,3,1,0,0,1,8, ,2,2, ,4,1,1,5,8, ,1,87104,2.06451612903226,.65914569542048
202436,2,62315,1,S,1,34,1,1,1,1,1,1,2,2, , ,1,2,1,1,1, ,1, ,1,1,2,2,1,1,2,2,3,1, , , , ,1,1, ,1,1,2,1, , , ,2,2,2,2,2,2,1,1,2,2,1,2,3,3,8,3,8,1,2,2,2,1,1, ,3,2,2,3,1,3,3,1,1,1,1,2,2,2,2,2,3,1,2,1,2,2,1,3,1,1,2,2,2,2,2,2,2,2,1,2,1,1,4,4,4,4,4,1,1,23,6,3,2, , , ,6, ,2,3,2,3,1,1,4,4, ,1,07620,2.64516129032258,.844530422257491
202439,2,62315,1,U,3,48,2,2,2,2,1,1,2,1,2, ,1,1,1,2,2, ,1, , , , , , , , , , ,2,1,1,1,1,1, ,1,1, , , ,1,1,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,3,1,1,1,1, ,2,3,1, ,2,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2, ,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,4,4,4,4,4,2,2,24,6,1,2, , , ,3,3,2,2, ,4,2, ,4,99, ,2,79938,7.16129032258065,2.28641163098979
202443,2,62315,1,U,4,8,2,1,1,2,1,1,2,1,2, ,2,1,2,1,2, ,2,2, , , , , , , , , ,1, , , , ,2, ,1,2, , , ,2,2,2,2, ,2,2,1,1,2,1,1,2,2,3,2,3,3,3,2,1,1, ,3, , , ,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2, , , , , , , , , , ,2,60,1,2,2, , , ,8, ,2,2, ,4,2, ,1,99, ,1,80907,1.03225806451613,.32957284771024
202448,2,62315,1,S,3,13,2,1,1,2,1,1,2,1,2, ,8,3,2,3,2, ,1, , , , , , , , , , ,2,1,1,1,1,1, ,1,1, , , ,2,2,2,2,2,2,2,8,8,8,8,1,2,2,2,3,8,2,8,3,2,2, ,1,3,2,1,3,1,1,1,1,2,1,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,2,1,1,2,4,4,4,4,4,1,4,45,3,1,2, , , ,6, ,2,3,8,3,2, ,1,8, ,2,30066,2.96774193548387,.947521937166941
202459,2,62315,1,S,2,26,2,1,2,2,1,1,2,1,9, ,1,1,1,1,1, ,1, ,2,1,1,8,1,1,1,2,3,1, , , , ,2, ,2,2, , , ,1,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,8,2,2,2,2,1, ,3, , , ,3, , , , , , ,2, , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,3,66,2,2,2, , , ,3, ,2,2, ,5,2, ,1,5, ,1,48158,3.03225806451613,.968120240148831
202468,2,62315,1,S,3,12,1,1,1,1,1,1,2,1,2, ,3,1,3,3,2, ,1, , , , , , , , , , ,1, , , , ,1,1, ,1,1,1,1, , , ,2,2,2,2,1,1,2,2,1,1,1,2,3,2,2,3,3,1,2,1,2,1,1, ,3,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,5,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,4,4,4,4,4,1,2,20,6,4,2, , , ,3, ,2,2, ,2,2, ,2,5, ,1,33404,3.25806451612903,1.04021430058545
202469,2,62315,1,U,2,18,1,1,1,3,1,1,2,1,2, ,2,2,2,2,2, ,1, , , , , , , , , , ,1, , , , ,2,1, ,2,2,2,1, , , ,2,2,2,2,1,1,2,1,1,1,1,2,2,8,2,8,3,1,2,2,1,3,1, ,3,1,1,1,1,2,1,2, , , , , , , , , ,1,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1,1,1,1,4,4,4,4,2,1,2,46,1,3,2, , , ,2, ,2,4,1,2,2, ,1,5, ,1,46221,6.19354838709677,1.97743708626144
202473,2,62315,2,S,3,12,2,1,2,3,1,1,1,1,2, ,1,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,1, ,1,2, , , ,2,2,2,2,2,2,2,9,9,8,9,2,1,2,9,1,8,3,1,3,1,1, ,5,8,1, ,3,3,1,9,1,1,3,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2,1,1,1,1,4,4,4,4,4,8,1,43,1,2,1,0,0,3,4, ,2,2, ,1,1,2,4,99, ,2,33436,5.87096774193548,1.87444557135199
202482,2,62315,1,U,2,39,2,2,1,2,1,1,2,1,2, ,8,8,2,8,3, ,1, , , , , , , , , , ,1, , , , ,2, ,1,2, , , ,1,2,1,2,2,1,1,1,1,2,2,8,2,2,2,8,8,3,8,8,1,8, ,3, , , ,3, , , , , , ,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2, , , , , , , , , , ,2,72,1,2,2, , , ,8, ,2,3,2,4,2, ,1,99, ,1,99999,1.38709677419355,.442863514110635
202495,2,62315,1,U,4,4,2,1,1,2,1,1,2,1,2, ,2,2,1,2,1, ,1, , , , , , , , , , ,2,2,2,1,1,1, ,1,1, , , ,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,3,3,1,3,2,1,2,1,4, , , ,1,1,1,1,1,3,1,1,1,2,1,1,1,2,2,2,5,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , ,1,18,6,3,2, , , ,3,2,2,2, ,3,2, ,1,6, ,2,85716,2.61290322580645,.834231270766546
202498,2,62415,1,U,4,4,1,1,1,2,1,2,2,1,2, ,3,3,3,3,9, ,1, , , , , , , , , , ,1, , , , ,2,2, ,2,2,1,1, , , ,2,2,2,2,9,2,2,2,2,2,2,2,8,8,8,8,9,2,2, ,3, , , ,3, , , , , , ,2, , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,80,1,2,2, , , ,98, ,2,3,1,2,2, ,1,4, ,2,85020,1.80645161290323,.57675248349292
202502,2,62315,1,R,4,16,1,2,3,3,1,1,3,1,2, ,1,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,1,1, ,1,2,1,1, , , ,2,2,2,2,1,2,2,2,1,1,1,1,2,3,2,2,2,2,2,1,4, , , ,3,2,2,2,2,9,3,2, , , , , , , , , ,2, , , , , , , , , , , ,1,1,1,2,2, , , , , , , , , , ,2,44,1,2,1,0,0,1,2, ,1,3,9,3,1,1,6,1, ,2,83467,6.93548387096774,2.21431757055318
202503,2,62315,1,U,4,4,1,1,2,3,1,1,3,1,2, ,3,3,3,3,3, ,1, , , , , , , , , , ,1, , , , ,1,1, ,1,2,2,1, , , ,2,2,2,2,2,2,1,1,2,1,1,3,3,1,8,8,1,1,2,2,1,2,1, ,3,2,2,1,1,2,2,2, , , , , , , , , ,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,3,4,4,4,2,3,29,6,5,2, , , ,3, ,2,1, ,3,1,1,6,2, ,1,85035,3.09677419354839,.988718543130721
202504,2,62315,1,U,2,29,1,2,1,2,1,1,3,2, , ,3,3,3,3,2, ,1, ,2,2,1,1,1,1,1,2,1,1, , , , ,2,1, ,2,2,1,1, , , ,2,2,1,2,2,2,1,1,2,1,2,3,1,3,3,8,3,1,2, ,1,3,1, ,3,1,1,1,1,1,1,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,1,2,2,1,1,2,1,2,4,4,4,2,1,3,27,1,2,2, , , ,8, ,2,1, ,2,2, ,1,9, ,2,64154,2.03225806451613,.648846543929535
202505,2,63015,1,U,2,17,1,2,2,2,2,1,5,2, , ,3,3,8,3,3, ,1, ,1,2,2,2,2,2,2,1, ,1, , , , ,2,1, ,2,1,2,1, , , ,1,2,1,1,2,1,1,8,2,1,1,8,2,8,8,2,2,1,1,2,1,1,2,1,3,2,3,1,2,2,2,1,1,2,1,2,2,2,2,1,1,2, , , , , , , , , , , ,2,2,1,2,2,1,1,1,1,1,1,1,3,1,1,2,60,6,2,2, , , ,4, ,2,2, ,3,2, ,2,4, ,1,60643,2.03225806451613,.648846543929535
202508,2,62915,1,S,3,12,2,1,2,3,2,2, , , , ,3,8,8,8,8, ,1, ,2,2,2,2,9,2,2,2, ,2,2,2,2,2, , , , , , , ,2,2,2, ,2,2,2,2,1,1,2,2,1,2,8,8,8,8,8,9,8,2, ,4, , , ,3,4,4,4,3,4,4,1,1,1,1,2,2,1,2,1,98,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,61,5,1,1,0,0,1,3, ,2,2, ,4,2, ,1,6, ,2,32141,4.61290322580645,1.47277866320514
202513,2,62315,1,S,3,12,2,1,1,4,1,1,3,2, , ,3,3,3,3,3, ,1, ,1,2,1,2,1,1,2,2,4,1, , , , ,1, ,1,1, , , ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,3,2,2, ,1,4,2,5,3,1,2,1,1,1,1,2, , , , , , , , , ,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,4,4,4,4,4,1,3,35,1,2,1,1,0,0,6, ,2,4,1,1,2, ,1,3, ,2,32301,3.48387096774194,1.11230836102206
202520,2,62315,1,U,2,17,2,2,1,1,1,1,1,1,2, ,1,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,1, ,1,1, , , ,1,1,1,1,1,1,2,2,2,2,1,2,1,2,3,1,1,1,1,1,1,2, ,2,3,2,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,2,2,1,2,2,1,4,4,4,4,4,2,1,21,6,3,2, , , ,6, ,2,2, ,5,2, ,1,7, ,1,60532,4.19354838709677,1.33888969382285
202521,2,62315,1,S,1,36,1,2,2,3,1,1,1,1,2, ,3,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,2,1, ,1,1,1,1, , , ,2,2,1,2,1,1,2,2,2,1,1,2,3,8,3,8,8,1,8,8,4, , , ,3,1,1,1,2,2,1,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2, , , , , , , , , , ,2,49,1,5,1,1,0,1,5, ,2,2, ,8,2, ,1,8, ,1,11967,4.32258064516129,1.38008629978663
202525,2,62315,2,S,3,48,2,2,1,1,2,2, , , , ,2,3,3,1,1, ,1, ,2,2,1,8,2,2,2,2, ,1, , , , , , , , , , , ,2,2,2, ,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,1,1, ,1,7,2,5,3,4,4,3,4,4,4,2, , , , , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2,1,4,3,4,4,4,2,3,55,5,3,2, , , ,1, ,2,8,8,5,1,3,2,98, ,1,99999,3.7741935483871,1.20500072444057
202531,2,62615,1,U,3,1,2,2,1,2,1,1,4,1,8, ,1,1,2,8,8, ,1, ,8,2,8,8,2,2,2,2, ,1, , , , ,2, ,2,2, , , ,2,2,2,2,2,2,2,2,2,8,8,2,1,2,8,2,8,8,8,3,8,1, ,6, , , ,3, , , , , , ,2, , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,8,65,5,4,2, , , ,2, ,1,2, ,8,2, ,2,1, ,1,35091,2.93548387096774,.937222785675996
202539,2,62315,1,R,3,22,1,2,2,3,1,1,2,1,2, ,3,1,3,3,3, ,1, , , , , , , , , , ,1, , , , ,2,1, ,2,1,1,1, , , ,2,2,2,2,2,2,9,2,2,2,2,8,8,8,8,8,8,1,2, ,1,5,2,1,3,1,1,1,1,2,1,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,1,2,2,1,2,2,2,4,4,4,4,4,2,3,42,1,3,1,2,0,2,8, ,2,1, ,2,2, ,1,7, ,2,70342,3.93548387096774,1.25649648189529
202540,2,62415,1,U,3,47,1,2,1,1,1,1,2,1,2, ,3,3,3,3,3, ,1, , , , , , , , , , ,1, , , , ,1,1, ,1,2,2,1, , , ,2,2,2,1,1,2,2,2,2,1,2,2,3,3,2,3,1,1,2, ,4, , , ,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,2,1,2, , , , , , , , , , , ,1,2,2,2,2, , , , , , , , , , ,3,25,1,2,2, , , ,6,3,2,4,1,3,2, ,1,6, ,2,37405,2.74193548387097,.875427876730326
202543,2,62315,1,S,3,37,1,2,2,3,2,2, , , , ,1,3,8,3,3, ,8,1,2,2,1,2, ,2,2,1,1,1, , , , , , , , ,2,2,2, , , , , ,2,2,2,2,1,8,2,1,2,2,2,8,8,8,3,2,1, ,3, , , ,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,69,1,2,2, , , ,3, ,1,3,8,2,2, ,1,99, ,1,28743,2.06451612903226,.65914569542048
202546,2,62315,1,U,3,5,2,1,2,3,1,1,3,1,2, ,2,1,1,1,2, ,1, , , , , , , , , , ,2,1,1,1,1,1, ,2,1, , , ,2,2,2,2,2,1,1,1,8,2,8,1,8,2,3,1,8,8,8,3,1,1, ,4, , , ,2,2,1,1,1,3,1,1,1,1,2,1,1,1,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,61,1,2,2, , , ,6,4,2,2, ,4,2, ,1,1, ,2,71901,1.61290322580645,.51495757454725
202551,2,71115,2,U,3,12,2,1,2,3,2,2, , , , ,1,1,1,1,1, ,8,97,1,2,1,1, ,1,1,2,1,1, , , , , , , , , , , ,2,2,1, , ,2,2,2,1,2,2,1,1,1,2,2,3,2,8,3,1,2,2,1,3,2,5,3,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,2,4,4,3,2,2,2,2,24,6,2,2, , , ,3, ,2,3,1,5,1,3,1,5, ,2,99999,2.29032258064516,.731239755857095
202552,2,62315,1,S,2,29,2,1,4,4,1,1,1,1,2, ,1,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,1, ,1,1, , , ,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,8,3,1,2, ,1,3,2,1,3,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1,4,4,4,4,2,2,3,34,1,2,1,1,0,0,8, ,2,3,2,3,2, ,1,99, ,1,63303,1.51612903225806,.484060120074415
202562,2,62315,1,S,2,55,1,2,4,4,1,1,1,1,2, ,1,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,1,1, ,1,2,1,1, , , ,2,1,1,2,1,1,1,2,2,1,2,2,2,3,2,8,8,1,1, ,1,4,2,1,3,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,4,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,4,4,2,4,2,2,45,6,3,2, , , ,8, ,2,2, ,3,2, ,2,6, ,1,53403,1.64516129032258,.525256726038195
202563,2,62315,1,S,3,5,2,1,2,2,2,1,4,1,1,2,2,3,3,3,2, ,1, , , , , , , , , , ,1, , , , ,2, ,2,2, , , ,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,8,8,8,8,1,1, ,1,1,1, ,3,1,2,1,2,4,1,2, , , , , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,1,1,4,3,4,4,3,1,3,53,1,2,2, , , ,4, ,2,2, ,3,2, ,1,6, ,1,71913,3.32258064516129,1.06081260356734
202571,2,62315,1,S,3,28,1,2,1,1,1,1,2,1,2, ,2,1,1,1,1, ,1, , , , , , , , , , ,1, , , , ,1,1, ,1,1,1,1, , , ,1,2,1,2,2,1,2,2,2,2,2,3,2,2,3,3,3,2,2, ,1,4,2,1,3,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,4,2, , , , , , , , , , , ,2,2,1,2,2,2,2,2,1,4,4,4,4,4,2,3,31,6,3,2, , , ,8, ,2,2, ,3,2, ,2,4, ,1,39157,2.2258064516129,.710641452875205
202573,2,62315,1,R,2,29,2,1,2,2,1,1,3,1,2, ,3,3,3,1,2, ,1, , , , , , , , , , ,1, , , , ,2, ,1,2, , , ,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,8,8,8,8,2,2,2, ,3, , , ,3, , , , , , ,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,2,2,2, , , , , , , , , , ,3,65,1,2,2, , , ,8, ,1,1, ,2,2, ,1,8, ,1,65301,1,.319273696219295
202580,2,63015,1,U,3,48,2,2,2,3,1,1,1,2, , ,3,3,3,3,3, ,1, ,2,2,1,1,1,1,1,2,1,1, , , , ,1, ,1,1, , , ,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,3,2,3,3,1,2, ,1,2,2,4,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,99,2, , , , , , , , , , , ,1,1,2,2,2,1,1,1,1,4,2,4,2,2,1,3,26,6,2,1,1,0,0,5, ,2,1, ,2,2, ,1,7, ,2,75373,6.93548387096774,2.21431757055318
202583,2,62315,1,R,3,40,1,1,1,3,1,1,2,1,2, ,2,1,3,1,1, ,1, , , , , , , , , , ,1, , , , ,2,1, ,2,1,1,1, , , ,2,2,1,1,1,1,2,2,1,2,1,1,3,8,2,8,8,1,2,2,1,3,2,1,3,1,1,1,1,1,1,2, , , , , , , , , ,2, , , , , , , , , , , ,2,2,8,2,2,1,1,1,2,8,4,4,4,8,2,2,55,1,2,2, , , ,4, ,2,3,1,3,2, ,1,9, ,2,74604,3,.957821088657886
